SKUCode,Machines
1325223418103HRHR0,"[14801, 14802, 14803, 14804, 14805, 14806, 14807, 14808, 14809, 14810, 14811, 14812, 14813, 15201, 15202, 15203, 15204, 15205, 15206, 15207, 15208, 15209, 15210, 15211, 15212, 15213, 75204, 75222, 75205, 75211, 75209, 75202, 75228, 75208, 75215, 75229, 75223, 75203, 75230, 75206, 75213, 75201, 75224, 75214, 75225, 75212, 75207, 75226, 75210, 75227, 75221, 75216, 75218, 75220, 75217, 75219]"
1325217514086VURL0,"[4401, 4402, 4403, 4404, 4405, 4406, 4407, 4408, 4409, 4411, 4412, 4413, 4414, 4415, 4416, 4417, 4801, 4802, 9001, 9002, 9201, 9202, 9203, 9401, 9402, 9403, 9404, 9405, 9406, 9407, 9408, 9409, 9410, 9411, 9412, 9413, 9414, 24801, 24802, 24803, 24804, 24805, 24806, 24807, 24808, 24809, 24810, 24811, 24812, 24813, 24814, 24815, 24816, 24817, 24818, 24819, 24820, 24821, 24822, 24823, 24824, 24825, 14801, 14802, 14803, 14804, 14805, 14806, 14807, 14808, 14809, 14810, 14811, 14812, 14813, 15201, 15202, 15203, 15204, 15205, 15206, 15207, 15208, 15209, 15210, 15211, 15212, 15213, 75204, 24826, 75222, 75205, 75211, 75209, 75202, 75228, 75208, 75215, 75229, 75223, 75203, 75230, 75206, 75213, 75201, 75224, 75214, 75225, 75212, 75207, 75226, 75210, 75227, 75221, 75216, 75218, 75220, 75217, 75219]"
1325217514086VURL0,"[24801, 24802, 24803, 24804, 24805, 24806, 24807, 24808, 24809, 24810, 24811, 24812, 24813, 24814, 24815, 24816, 24817, 24818, 24819, 24820, 24821, 24822, 24823, 24824, 24825, 14801, 14802, 14803, 14804, 14805, 14806, 14807, 14808, 14809, 14810, 14811, 14812, 14813, 15201, 15202, 15203, 15204, 15205, 15206, 15207, 15208, 15209, 15210, 15211, 15212, 15213, 75204, 24826, 75222, 75205, 75211, 75209, 75202, 75228, 75208, 75215, 75229, 75223, 75203, 75230, 75206, 75213, 75201, 75224, 75214, 75225, 75212, 75207, 75226, 75210, 75227, 75221, 75216, 75218, 75220, 75217, 75219]"
1325217515084HURL4,"[24801, 24802, 24803, 24804, 24805, 24806, 24807, 24808, 24809, 24810, 24811, 24812, 24813, 24814, 24815, 24816, 24817, 24818, 24819, 24820, 24821, 24822, 24823, 24824, 24825, 14801, 14802, 14803, 14804, 14805, 14806, 14807, 14808, 14809, 14810, 14811, 14812, 14813, 15201, 15202, 15203, 15204, 15205, 15206, 15207, 15208, 15209, 15210, 15211, 15212, 15213, 75204, 24826, 75222, 75205, 75211, 75209, 75202, 75228, 75208, 75215, 75229, 75223, 75203, 75230, 75206, 75213, 75201, 75224, 75214, 75225, 75212, 75207, 75226, 75210, 75227, 75221, 75216, 75218, 75220, 75217, 75219]"
1325217614084HURLE,"[24801, 24802, 24803, 24804, 24805, 24806, 24807, 24808, 24809, 24810, 24811, 24812, 24813, 24814, 24815, 24816, 24817, 24818, 24819, 24820, 24821, 24822, 24823, 24824, 24825, 14801, 14802, 14803, 14804, 14805, 14806, 14807, 14808, 14809, 14810, 14811, 14812, 14813, 15201, 15202, 15203, 15204, 15205, 15206, 15207, 15208, 15209, 15210, 15211, 15212, 15213, 75204, 24826, 75222, 75205, 75211, 75209, 75202, 75228, 75208, 75215, 75229, 75223, 75203, 75230, 75206, 75213, 75201, 75224, 75214, 75225, 75212, 75207, 75226, 75210, 75227, 75221, 75216, 75218, 75220, 75217, 75219]"
1325218415088VLHP0,"[24801, 24802, 24803, 24804, 24805, 24806, 24807, 24808, 24809, 24810, 24811, 24812, 24813, 24814, 24815, 24816, 24817, 24818, 24819, 24820, 24821, 24822, 24823, 24824, 24825, 14801, 14802, 14803, 14804, 14805, 14806, 14807, 14808, 14809, 14810, 14811, 14812, 14813, 15201, 15202, 15203, 15204, 15205, 15206, 15207, 15208, 15209, 15210, 15211, 15212, 15213, 75204, 24826, 75222, 75205, 75211, 75209, 75202, 75228, 75208, 75215, 75229, 75223, 75203, 75230, 75206, 75213, 75201, 75224, 75214, 75225, 75212, 75207, 75226, 75210, 75227, 75221, 75216, 75218, 75220, 75217, 75219]"
1325218515092VLHP0,"[24801, 24802, 24803, 24804, 24805, 24806, 24807, 24808, 24809, 24810, 24811, 24812, 24813, 24814, 24815, 24816, 24817, 24818, 24819, 24820, 24821, 24822, 24823, 24824, 24825, 14801, 14802, 14803, 14804, 14805, 14806, 14807, 14808, 14809, 14810, 14811, 14812, 14813, 15201, 15202, 15203, 15204, 15205, 15206, 15207, 15208, 15209, 15210, 15211, 15212, 15213, 75204, 24826, 75222, 75205, 75211, 75209, 75202, 75228, 75208, 75215, 75229, 75223, 75203, 75230, 75206, 75213, 75201, 75224, 75214, 75225, 75212, 75207, 75226, 75210, 75227, 75221, 75216, 75218, 75220, 75217, 75219]"
1325219515095VLHP0,"[24801, 24802, 24803, 24804, 24805, 24806, 24807, 24808, 24809, 24810, 24811, 24812, 24813, 24814, 24815, 24816, 24817, 24818, 24819, 24820, 24821, 24822, 24823, 24824, 24825, 14801, 14802, 14803, 14804, 14805, 14806, 14807, 14808, 14809, 14810, 14811, 14812, 14813, 15201, 15202, 15203, 15204, 15205, 15206, 15207, 15208, 15209, 15210, 15211, 15212, 15213, 75204, 24826, 75222, 75205, 75211, 75209, 75202, 75228, 75208, 75215, 75229, 75223, 75203, 75230, 75206, 75213, 75201, 75224, 75214, 75225, 75212, 75207, 75226, 75210, 75227, 75221, 75216, 75218, 75220, 75217, 75219]"
1325220316094WLHP0,"[24801, 24802, 24803, 24804, 24805, 24806, 24807, 24808, 24809, 24810, 24811, 24812, 24813, 24814, 24815, 24816, 24817, 24818, 24819, 24820, 24821, 24822, 24823, 24824, 24825, 14801, 14802, 14803, 14804, 14805, 14806, 14807, 14808, 14809, 14810, 14811, 14812, 14813, 15201, 15202, 15203, 15204, 15205, 15206, 15207, 15208, 15209, 15210, 15211, 15212, 15213, 75204, 24826, 75222, 75205, 75211, 75209, 75202, 75228, 75208, 75215, 75229, 75223, 75203, 75230, 75206, 75213, 75201, 75224, 75214, 75225, 75212, 75207, 75226, 75210, 75227, 75221, 75216, 75218, 75220, 75217, 75219]"
1325223317103VUX11,"[24801, 24802, 24803, 24804, 24805, 24806, 24807, 24808, 24809, 24810, 24811, 24812, 24813, 24814, 24815, 24816, 24817, 24818, 24819, 24820, 24821, 24822, 24823, 24824, 24825, 14801, 14802, 14803, 14804, 14805, 14806, 14807, 14808, 14809, 14810, 14811, 14812, 14813, 15201, 15202, 15203, 15204, 15205, 15206, 15207, 15208, 15209, 15210, 15211, 15212, 15213, 75204, 24826, 75222, 75205, 75211, 75209, 75202, 75228, 75208, 75215, 75229, 75223, 75203, 75230, 75206, 75213, 75201, 75224, 75214, 75225, 75212, 75207, 75226, 75210, 75227, 75221, 75216, 75218, 75220, 75217, 75219]"
1325226517112TRAB0,"[15201, 15202, 15203, 15204, 15205, 15206, 15207, 15208, 15209, 15210, 15211, 15212, 15213, 75204, 75222, 75205, 75211, 75209, 75202, 75228, 75208, 75215, 75229, 75223, 75203, 75230, 75206, 75213, 75201, 75224, 75214, 75225, 75212, 75207, 75226, 75210, 75227, 75221, 75216, 75218, 75220, 75217, 75219]"
